actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/foot_contact/max,test/rwd_metrics/foot_contact/mean,test/rwd_metrics/foot_contact/min,test/rwd_metrics/foot_contact/size,test/rwd_metrics/foot_contact/std,test/rwd_metrics/pelvis_move/max,test/rwd_metrics/pelvis_move/mean,test/rwd_metrics/pelvis_move/min,test/rwd_metrics/pelvis_move/size,test/rwd_metrics/pelvis_move/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/zR_mov_penalty/max,test/rwd_metrics/zR_mov_penalty/mean,test/rwd_metrics/zR_mov_penalty/min,test/rwd_metrics/zR_mov_penalty/size,test/rwd_metrics/zR_mov_penalty/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.7065544,0.048874933,47.62187,-0.28962636,0.0019970005,0.29305512,11.732185,151.61743,151.61728,3.9121957,-66.86657,33.486553,-65.96377,1.0,-0.07984111,-1.0,300,0.5503213,0.1172175692724169,0.1172175692724169,0.1172175692724169,10,0.0,30,30.0,30,10,0.0,-31.473274439573288,-31.499787276983263,-31.73840281367302,10,0.0795385122299194,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-290.0,-290.0,-290.0,10,0.0,264.11955877152826,264.11955877152826,264.11955877152826,10,0.0,95.0970402644994,95.09704026449938,95.0970402644994,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.6898765020110351,-0.7163893218727455,-0.9550047006281396,10,0.0795384595851313,0.0333333333333333,0.0333333333333333,0.0333333333333333,10,0.0,5.8711915,-0.05430344,-5.8929734,3125,0.9044391,119,40.04629258517034,13,4990,11.706534379436082,52.1822737455368,-17.706105341272025,-453.1562188267708,4990,32.84601595089538,66372.0,422.0776822566986,200000.0,11.0,3898.752552270889,2200000.0,473.8464230818162,34375.0
0.47586328,0.032899696,51.148655,-0.20600152,0.0013624628,0.20968421,11.689821,152.99312,152.9875,4.046476,-64.09474,35.303543,-63.337692,1.0,-0.06647005,-1.0,540,0.5968543,0.1399577031846533,0.1399577031846533,0.1399577031846533,10,2.775557561562892e-17,54,54.0,54,10,0.0,-4.124473288655281,-4.144634416699409,-4.326084569096565,10,0.0604833841323852,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-530.0,-530.0,-530.0,10,0.0,419.5162685828938,419.5162685828938,419.5162685828938,10,0.0,206.87295638496843,206.87295638496843,206.87295638496843,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5136947098786568,-0.533855842054059,-0.7153060316326786,10,0.0604833965262065,0.0185185185185185,0.0185185185185185,0.0185185185185185,10,0.0,5.9406424,-0.050398927,-5.640882,3125,0.89909524,101,41.44621761658031,14,4825,10.461142444189216,57.48976492881775,-13.495873354851591,-318.70417841523886,4825,32.600413770272695,71197.0,421.1652750968933,200000.0,12.0,4319.917827367783,2400000.0,474.8729580186495,37500.0
0.25074324,0.016200926,55.397503,-0.12808421,0.0018525841,0.13207284,11.642593,152.93797,152.92769,4.156143,-61.621395,35.494087,-60.958794,1.0,-0.050984718,-1.0,530,0.5610354,0.1252421627522735,0.1252421627522735,0.1252421627522735,10,0.0,53,53.0,53,10,0.0,-24.841041829437017,-24.881501986831427,-25.24564340338111,10,0.1213804721832275,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-520.0,-520.0,-520.0,10,0.0,462.0290730888498,462.0290730888499,462.0290730888498,10,5.684341886080804e-14,133.24802283494324,133.24802283494324,133.24802283494324,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.118140102319291,-0.1586002943949118,-0.5227420230754993,10,0.1213805762268624,0.0188679245283018,0.0188679245283018,0.0188679245283018,10,0.0,5.640216,-0.048087925,-5.7470675,3125,0.8993735,89,42.07770056854075,13,4749,9.303184262194428,63.1852445602417,-10.125734845347573,-262.5767738968134,4749,31.76053879159821,75946.0,422.2089304924011,200000.0,13.0,4742.126757860184,2600000.0,473.6991227702124,40625.0
0.048365228,0.002980884,59.087666,-0.051447365,0.0005014131,0.05570167,11.594582,152.72173,152.70654,4.1707067,-59.58953,34.12813,-58.87582,1.0,-0.043744408,-1.0,580,0.5347831,0.1210712497513189,0.1210712497513189,0.1210712497513189,10,0.0,58,58.0,58,10,0.0,-41.71728444099426,-41.75197162628174,-41.75582575798035,10,0.0115623950958251,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-570.0,-570.0,-570.0,10,0.0,495.603876946056,495.6038769460559,495.603876946056,10,5.684341886080804e-14,132.79002459083594,132.7900245908359,132.79002459083594,10,2.8421709430404014e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.1111883287608199,-0.1458758866850344,-0.149730059787725,10,0.0115625193080715,0.0172413793103448,0.0172413793103448,0.0172413793103448,10,0.0,5.982909,-0.047589403,-5.763944,3125,0.9094876,89,41.71065249114029,14,4797,9.330947448751932,67.08972609043121,-4.255591922196436,-232.0296131521464,4797,31.31960752415916,80743.0,436.783591747284,200000.0,14.0,5178.910349607468,2800000.0,457.89265846716336,43750.0
0.0015142398,9.068017e-05,63.223637,-0.07798628,1.8345136e-05,0.08253838,11.559108,152.52167,152.50787,4.114039,-57.719936,32.98349,-56.892452,1.0,-0.040531877,-1.0,610,0.5850488,0.1436723147012197,0.1436723147012197,0.1436723147012197,10,0.0,61,61.0,61,10,0.0,-81.18513288348913,-81.22947387546301,-81.234400652349,10,0.0147803306579589,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-600.0,-600.0,-600.0,10,0.0,460.2448329056458,460.24483290564586,460.2448329056458,10,5.684341886080804e-14,158.719986302174,158.719986302174,158.719986302174,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.1499533625540179,-0.194294551101228,-0.1992213498286958,10,0.0147803961824033,0.0163934426229508,0.0163934426229508,0.0163934426229508,10,3.469446951953614e-18,6.3264008,-0.047931295,-7.016771,3125,0.9152136,93,41.92836196062002,14,4774,9.334332614173206,65.32656049728394,1.5774039385515066,-284.2276710821316,4774,32.29516363472542,85517.0,431.0676653385162,200000.0,15.0,5609.978014945984,3000000.0,463.9642823660656,46875.0
7.442694e-05,4.7142344e-06,67.37916,-0.030181007,6.445055e-07,0.035032306,11.545494,152.32228,152.30637,4.0811243,-55.528538,32.177532,-54.661175,1.0,-0.04414756,-1.0,520,0.5951076,0.1469293187323126,0.1469293187323126,0.1469293187323126,10,0.0,52,52.0,52,10,0.0,-35.42025153711438,-35.82798957899213,-35.87329380586743,10,0.1359126806259155,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-510.0,-510.0,-510.0,10,0.0,429.2110612559482,429.21106125594827,429.2110612559482,10,5.684341886080804e-14,145.57001841009097,145.570018410091,145.57001841009097,10,2.8421709430404014e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.2013282908318931,-0.6090664015763148,-0.6543706361034727,10,0.1359127035814738,0.0192307692307692,0.0192307692307692,0.0192307692307692,10,3.469446951953614e-18,5.7249928,-0.047393028,-6.1427574,3125,0.91832316,96,42.71431623931624,14,4680,9.25584870318395,76.65348815917969,5.205294274461927,-242.55383022129536,4680,32.286225794373046,90197.0,417.3224642276764,200000.0,16.0,6027.30047917366,3200000.0,479.2457083999367,50000.0
5.7409598e-06,3.1809935e-07,71.34154,-0.0339452,9.5249725e-08,0.039081786,11.559327,152.18405,152.17207,3.971151,-53.61048,31.598589,-52.663586,1.0,-0.042357128,-1.0,510,0.60228807,0.1517113884239801,0.1517113884239801,0.1517113884239801,10,2.775557561562892e-17,51,51.0,51,10,0.0,-24.23609726317227,-24.24787225611508,-24.35384719260037,10,0.0353249788284301,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-500.0,-500.0,-500.0,10,0.0,431.3290166291029,431.3290166291029,431.3290166291029,10,0.0,144.9670558190078,144.9670558190078,144.9670558190078,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5321689062994515,-0.5439439131847464,-0.6499189751524006,10,0.0353250206558847,0.0196078431372549,0.0196078431372548,0.0196078431372549,10,3.469446951953614e-18,5.4716024,-0.045834713,-5.9656487,3125,0.9260532,107,43.13700107874865,14,4635,9.750457122191373,71.45053386688232,4.238633301723766,-266.7868504070211,4635,32.85085131080045,94832.0,420.3048005104065,200000.0,17.0,6447.605279684067,3400000.0,475.8451479905192,53125.0
8.199995e-07,4.129767e-08,74.73136,-0.05552173,1.7742291e-08,0.060902394,11.566464,152.32408,152.31465,3.8644505,-52.2557,31.002998,-51.20111,1.0,-0.039221298,-1.0,670,0.5747735,0.1417820273454502,0.1417820273454502,0.1417820273454502,10,0.0,67,67.0,67,10,0.0,-70.26408042758703,-70.28892621845007,-70.5125383362174,10,0.0745373725891113,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-660.0,-660.0,-660.0,10,0.0,529.1620551673171,529.162055167317,529.1620551673171,10,1.1368683772161605e-13,160.88604640023462,160.88604640023462,160.88604640023462,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3121785376393419,-0.337024292859399,-0.560636089839914,10,0.0745372656601716,0.0149253731343283,0.0149253731343283,0.0149253731343283,10,1.734723475976807e-18,5.581998,-0.04335115,-5.8117895,3125,0.9267081,94,43.69565217391305,14,4577,9.159273826230534,74.13544702529907,8.500086254411118,-284.3825194686651,4577,32.70829209342988,99409.0,431.75293159484863,200000.0,18.0,6879.358211278915,3600000.0,463.2278911488143,56250.0
2.522964e-07,1.2113047e-08,77.423416,-0.031194312,6.0522947e-09,0.036768798,11.562289,152.43478,152.42369,3.7990372,-50.5673,30.343578,-49.445328,1.0,-0.051698424,-1.0,720,0.5952377,0.1424985874012266,0.1424985874012266,0.1424985874012266,10,0.0,72,72.0,72,10,0.0,-56.50950725004077,-56.71045577451586,-56.732783388346434,10,0.0669828414916992,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-710.0,-710.0,-710.0,10,0.0,567.0422283539438,567.0422283539438,567.0422283539438,10,0.0,186.72898006231483,186.72898006231483,186.72898006231483,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.2807153754203088,-0.4816638322117159,-0.5039914385218722,10,0.066982818930469,0.0138888888888888,0.0138888888888888,0.0138888888888888,10,1.734723475976807e-18,5.8307962,-0.042115174,-5.9061384,3125,0.9301372,106,43.55315904139434,13,4590,8.763542637708857,75.00526356697083,12.828313716266202,-403.5348690450192,4590,33.50714173140689,103999.0,430.6197774410248,200000.0,19.0,7309.97798871994,3800000.0,464.4468519038024,59375.0
1.6265804e-07,8.736349e-09,79.879944,-0.017486386,2.9750333e-09,0.023237742,11.56194,152.34842,152.33636,3.7992437,-49.024315,30.419426,-47.90573,1.0,-0.04759707,-1.0,680,0.5930022,0.1400676464325602,0.1400676464325602,0.1400676464325602,10,0.0,68,68.0,68,10,0.0,-8.097487062215805,-8.105624622106552,-8.178862661123276,10,0.0244126796722412,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-670.0,-670.0,-670.0,10,0.0,585.5791758157844,585.5791758157845,585.5791758157844,10,1.1368683772161605e-13,176.76165592747097,176.76165592747094,176.76165592747097,10,2.8421709430404014e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.4383196885739669,-0.4464572596399017,-0.5196953992333149,10,0.0244127131978043,0.0147058823529411,0.0147058823529411,0.0147058823529411,10,0.0,5.693643,-0.04074059,-6.020767,3125,0.939682,77,43.11460577337355,12,4642,8.089293642510576,76.51333975791931,14.535053379432728,-191.48765251412988,4642,33.83009256945266,108641.0,435.4044599533081,200000.0,20.0,7745.382448673248,4000000.0,459.3430210187732,62500.0
0.5105988,-0.029001758,13.333573,-0.01646652,0.065764874,0.01742654,4.627052,78.40657,78.36721,1.4359848,225873.42,639852540000.0,222369.95,1.0,-0.11762508,-1.0,680,0.8878041,0.2983710555426657,0.2983710555426656,0.2983710555426657,10,5.551115123125783e-17,68,68.0,68,10,0.0,-151.3737580250017,-151.38009480936452,-151.43712586862966,10,0.0190103530883789,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-650.0,-650.0,-650.0,10,0.0,469.7763252647526,469.77632526475264,469.7763252647526,10,5.684341886080804e-14,129.58416794438452,129.58416794438452,129.58416794438452,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.7342513578915122,-0.7405881159700233,-0.797618938676622,10,0.0190102742355329,0.0147058823529411,0.0147058823529411,0.0147058823529411,10,0.0,6.020467,-0.039720554,-6.4876695,3125,1.2396102,106,50.593055910135305,18,3917,12.752883219539877,143.58674167096615,-100.53196084263328,-450.6897303042933,3917,49.38256124810709,112558.0,304.3264539241791,200000.0,21.0,304.3264539241791,4200000.0,657.1890068085527,65625.0
0.42450225,-0.11843416,19.901625,-0.024495544,0.14899834,0.025928464,10.774638,81.33359,81.24573,1.4380896,-40.97101,2452.8088,-76.25793,1.0,-0.1200012,-1.0,670,0.89408994,0.3017534562819629,0.3017534562819629,0.3017534562819629,10,5.551115123125783e-17,67,67.0,67,10,0.0,-136.94178583286703,-137.15778777264055,-137.18178798817098,10,0.0720006465911865,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-630.0,-630.0,-630.0,10,0.0,479.5774991869867,479.5774991869868,479.5774991869867,10,5.684341886080804e-14,113.78512668878533,113.78512668878533,113.78512668878533,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3044152363532937,-0.5204169316519722,-0.544417120018492,10,0.0720005650995594,0.0149253731343283,0.0149253731343283,0.0149253731343283,10,1.734723475976807e-18,5.8827424,-0.06669531,-5.716895,3125,1.2404835,113,50.61390644753477,17,3955,12.320431420128925,61.00079619884491,-93.00603522328994,-465.3738716575317,3955,46.69413533659001,116513.0,289.3862521648407,200000.0,22.0,593.7127060890198,4400000.0,691.117834741077,68750.0
0.5119247,-0.08729399,24.811842,-0.020594295,0.12415256,0.022380749,15.67908,85.88926,85.83122,1.4618331,-63.323364,1183.1119,-86.106674,1.0,-0.111692205,-1.0,570,0.89421815,0.3037482101516826,0.3037482101516826,0.3037482101516826,10,5.551115123125783e-17,57,57.0,57,10,0.0,-10.393693096935747,-10.41761806756258,-10.63294280320406,10,0.0717749118804931,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-440.0,-440.0,-440.0,10,0.0,425.43166139606217,425.43166139606217,425.43166139606217,10,0.0,104.37052809219772,104.37052809219772,104.37052809219772,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.195885757107482,-0.2198107044491175,-0.4351352305238367,10,0.0717748420249064,0.0175438596491228,0.0175438596491228,0.0175438596491228,10,0.0,5.973438,-0.087045394,-6.067443,3125,1.2468635,117,46.12546125461255,29,4336,10.58123719168989,92.39294169843195,-74.32455674191465,-343.77182906866074,4336,37.89994661698839,120849.0,287.5616309642792,200000.0,23.0,881.274337053299,4600000.0,695.5030799113945,71875.0
0.6262469,-0.09882988,30.064568,-0.021247601,0.14391966,0.02341225,16.337967,90.405334,90.35099,1.9326365,-67.53366,795.71326,-84.054695,1.0,-0.1132836,-1.0,610,0.8939698,0.3027512902622796,0.3027512902622796,0.3027512902622796,10,5.551115123125783e-17,61,61.0,61,10,0.0,-115.93760771676898,-116.17452359125018,-116.20084757730363,10,0.0789719581604003,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-560.0,-560.0,-560.0,10,0.0,435.2532357068079,435.2532357068079,435.2532357068079,10,0.0,108.98326036655936,108.98326036655936,108.98326036655936,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.1740998887036325,-0.4110156933746795,-0.4373396716714625,10,0.078971934890349,0.0163934426229508,0.0163934426229508,0.0163934426229508,10,3.469446951953614e-18,5.957951,-0.09748239,-6.1523952,3125,1.2510712,97,44.42777901042823,17,4507,10.343396616981838,194.68160471320152,-63.88643875005368,-408.0053448565304,4507,39.39865592829396,125356.0,293.2615509033203,200000.0,24.0,1174.5358879566193,4800000.0,681.985072314966,75000.0
0.74287164,-0.10273583,34.51888,-0.021774968,0.1562226,0.024260327,16.356441,93.80654,93.756294,6.0475655,-76.23511,576.62573,-83.51884,1.0,-0.12698172,-1.0,630,0.8946576,0.2992284282364866,0.2992284282364866,0.2992284282364866,10,0.0,63,63.0,63,10,0.0,22.189262188971043,22.162938202917577,21.92602232843637,10,0.0789719581604003,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-440.0,-440.0,-440.0,10,0.0,453.6166739980708,453.6166739980707,453.6166739980708,10,5.684341886080804e-14,109.5341944175038,109.5341944175038,109.5341944175038,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.961610953868072,-0.9879349321648552,-1.224850736835902,10,0.078971934890349,0.0158730158730158,0.0158730158730158,0.0158730158730158,10,0.0,6.404509,-0.10063956,-6.7840767,3125,1.2544926,84,43.48380082626658,17,4599,9.74605303288684,189.9271113872528,-56.24382221861048,-291.9043808383867,4599,40.95072304402848,129955.0,284.32160568237305,200000.0,25.0,1458.8574936389923,5000000.0,703.4287792515773,78125.0
0.8418953,-0.22908537,36.95432,-0.028217586,0.28970185,0.030878296,16.371576,98.676445,98.59525,13.220008,-81.12682,430.0221,-83.0588,1.0,-0.13531001,-1.0,570,0.8761536,0.2845899601081955,0.2845899601081955,0.2845899601081955,10,0.0,57,57.0,57,10,0.0,-111.8969003148377,-111.95569476559758,-111.96222748234868,10,0.0195981502532958,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-560.0,-560.0,-560.0,10,0.0,443.8473973527471,443.8473973527472,443.8473973527471,10,5.684341886080804e-14,105.0227887617947,105.02278876179471,105.0227887617947,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.7670849083164365,-0.8258790463420231,-0.8324117283448662,10,0.0195980460085289,0.0175438596491228,0.0175438596491228,0.0175438596491228,10,0.0,6.636942,-0.10343691,-6.4218264,3125,1.258708,88,45.21649717514124,16,4425,10.139017834360104,245.13452178239825,-52.76922264652949,-271.9436528496444,4425,47.70521127615235,134380.0,286.0786807537079,200000.0,26.0,1744.9361743927002,5200000.0,699.1083693236998,81250.0
0.9069293,-0.13017726,38.547966,-0.023528108,0.19547619,0.026303565,16.387005,105.40425,105.35251,17.78876,-80.88939,341.97296,-81.096634,1.0,-0.10307536,-1.0,450,0.8828375,0.2888076303905296,0.2888076303905295,0.2888076303905296,10,5.551115123125783e-17,45,45.0,45,10,0.0,18.80785843264312,18.80311042200774,18.76037832628936,10,0.0142440319061279,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-390.0,-390.0,-390.0,10,0.0,412.89178888660354,412.89178888660354,412.89178888660354,10,0.0,96.1097653648579,96.1097653648579,96.1097653648579,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.1936990919333161,-0.1984471017126268,-0.2411791897264232,10,0.0142440293379321,0.0222222222222222,0.0222222222222222,0.0222222222222222,10,0.0,6.73536,-0.10548842,-5.8350058,3125,1.2641333,97,47.44468186134853,18,4212,10.714858536853844,222.78244438022367,-47.67143325110997,-365.4179024863988,4212,58.7361689389552,138592.0,323.5096719264984,200000.0,27.0,2068.4458463191986,5400000.0,618.2195382567731,84375.0
0.9574244,-0.11715309,39.95411,-0.025969228,0.18608765,0.028845925,16.40508,111.11348,111.06939,16.677765,-78.8102,306.4792,-78.422745,1.0,-0.09859048,-1.0,560,0.8809509,0.2956196054269068,0.2956196054269068,0.2956196054269068,10,0.0,56,56.0,56,10,0.0,-108.03531271219254,-108.66299167871476,-108.73273378610612,10,0.2092263221740722,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-550.0,-550.0,-550.0,10,0.0,417.18643185784566,417.18643185784566,417.18643185784566,10,0.0,126.4157624965266,126.41576249652664,126.4157624965266,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-1.637509905206406,-2.265188297295288,-2.3349303408607183,10,0.2092261306962937,0.0178571428571428,0.0178571428571428,0.0178571428571428,10,0.0,6.0196114,-0.10652995,-6.1570973,3125,1.2662673,97,48.66001460209296,29,4109,10.679517340690564,236.5067589432001,-42.51935325596052,-319.9611524939537,4109,65.1539398898219,142701.0,315.2467460632324,200000.0,28.0,2383.692592382431,5600000.0,634.4236776353081,87500.0
1.02413,-0.20476392,41.669006,-0.032076526,0.27850127,0.035076696,16.419888,116.076004,116.014145,15.661888,-74.97116,298.3369,-74.317375,1.0,-0.10668576,-1.0,470,0.89372236,0.2967802982699348,0.2967802982699349,0.2967802982699348,10,5.551115123125783e-17,47,47.0,47,10,0.0,-48.54685512720607,-48.614242231240496,-49.22072616755031,10,0.2021613121032714,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-460.0,-460.0,-460.0,10,0.0,414.6700756681942,414.6700756681942,414.6700756681942,10,0.0,97.36575004557002,97.36575004557002,97.36575004557002,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.5826849482444217,-0.650071984930471,-1.2565553151049145,10,0.2021611100581478,0.0212765957446808,0.0212765957446808,0.0212765957446808,10,0.0,5.9417973,-0.109665774,-6.175931,3125,1.2711269,101,50.76282376841037,28,3938,10.95712218198017,247.7057909062132,-32.559784460285336,-328.8293520595762,3938,76.19463936870716,146639.0,453.9900786876679,200000.0,29.0,2837.682671070099,5800000.0,440.5382614927016,90625.0
1.1080147,-0.12012508,43.881416,-0.024951229,0.19990213,0.02811069,16.43424,120.64815,120.60443,15.348345,-70.52438,310.8486,-69.920395,1.0,-0.14925702,-1.0,560,0.88391715,0.2811233392654405,0.2811233392654405,0.2811233392654405,10,5.551115123125783e-17,56,56.0,56,10,0.0,-63.00636072084308,-63.1003684990108,-63.1108138076961,10,0.0313359260559082,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-510.0,-510.0,-510.0,10,0.0,433.49199177077946,433.49199177077946,433.49199177077946,10,0.0,113.72702288530402,113.72702288530402,113.72702288530402,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.2253767134968992,-0.3193845124737337,-0.3298298234711596,10,0.0313359329922781,0.0178571428571428,0.0178571428571428,0.0178571428571428,10,0.0,6.2131763,-0.10956272,-6.1656113,3125,1.2736969,104,51.679411004908296,22,3871,10.75493373300917,309.11545061692595,-25.84181170602622,-376.0055975019932,3871,84.87038903721056,150510.0,310.20684599876404,200000.0,30.0,3147.889517068863,6000000.0,644.7310966205977,93750.0
1.1597788,-0.13871872,45.698357,-0.027544843,0.2222228,0.030835127,16.448288,124.88573,124.84046,15.365592,-65.70548,334.44196,-65.15093,1.0,-0.10798111,-1.0,400,0.9024706,0.2971805182420841,0.297180518242084,0.2971805182420841,10,5.551115123125783e-17,40,40.0,40,10,0.0,-46.94833996891976,-50.01856474280358,-50.359700828790665,10,1.023408257961273,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-390.0,-390.0,-390.0,10,0.0,350.733733500119,350.733733500119,350.733733500119,10,0.0,93.13491318477298,93.134913184773,93.13491318477298,10,1.4210854715202004e-14,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.8169836504431658,-3.887207866691008,-4.228343890718547,10,1.0234080720826142,0.025,0.025,0.025,10,0.0,6.273328,-0.10871913,-5.8131037,3125,1.2755016,92,52.443599160545645,29,3812,10.725087948131309,299.11136443167925,-17.356407102866235,-367.5100165521726,3812,91.95519857557484,154322.0,293.5298364162445,200000.0,31.0,3441.4193534851074,6200000.0,681.3617397189801,96875.0
1.1658897,-0.10424953,47.257523,-0.025682375,0.18819359,0.029084919,16.460152,128.53262,128.49432,15.668201,-60.325108,364.05292,-59.928455,1.0,-0.12026162,-1.0,580,0.884552,0.2897655975927078,0.2897655975927078,0.2897655975927078,10,0.0,58,58.0,58,10,0.0,-160.49781892448664,-160.84891661554576,-164.00879583507776,10,1.0532930731773376,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,-550.0,-550.0,-550.0,10,0.0,377.34484443701126,377.3448444370113,377.34484443701126,10,5.684341886080804e-14,112.52868568385232,112.52868568385232,112.52868568385232,10,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-0.3713481065130878,-0.722445775815209,-3.8823247995343007,10,1.0532930079063638,0.0172413793103448,0.0172413793103448,0.0172413793103448,10,0.0,5.8961024,-0.10660655,-6.120593,3125,1.2775253,93,53.27217043941411,22,3755,10.902202245319424,314.06737192720175,-7.58974380302511,-374.55577240884304,3755,100.65754130836532,158077.0,293.8945903778076,200000.0,32.0,3735.313943862915,6400000.0,680.5160984518151,100000.0
